epoch,utterance_lcc,utterance_srcc,utterance_mse,utterance_ktau,system_lcc,system_srcc,system_mse,system_ktau
190,0.9959585415050005,0.9955654809768595,0.002549353509514425,0.9480483195184619,0.994984382066039,0.9926599463341753,0.0027288736690670853,0.9451429578901039
191,0.9957923246655388,0.9954775388966092,0.002655230861683542,0.9475701807656879,0.9949204475356104,0.9919072254253929,0.0027550476216531,0.9415808368885576
192,0.9920218395541232,0.9913522055042613,0.005018033434542352,0.926471092041099,0.9927080792137113,0.9902669409078604,0.005605362373715706,0.9380753271387489
193,0.989202912782237,0.9884190936006044,0.006777636903705272,0.9133775261014817,0.9897093635331017,0.9838156541866663,0.006854333174508025,0.9129541356516384
194,0.9904705580689745,0.9896172684130683,0.005987819242450567,0.9185542124692779,0.9914575532651786,0.9879052617372541,0.006377012275419381,0.9251210815860583
195,0.9936745942909437,0.9931834201788468,0.003982149488670702,0.9345846957886135,0.9946274260664985,0.9912337582882874,0.004126224911832048,0.9404057386715128
196,0.995652949054656,0.9953530049979035,0.002742786787253376,0.9468453588673611,0.9965309261792238,0.9943682792325966,0.002496892635495188,0.9525892626835782
197,0.9968909834863882,0.9966253829615408,0.0019639025630333877,0.9552536509371214,0.9968809263744584,0.9950464538759245,0.0019847688495524722,0.9583863141085126
198,0.997489726290936,0.9973130879988915,0.001588559685808411,0.960309305826083,0.9973262089413034,0.9948612016528721,0.001727957212654439,0.9586448381232496
199,0.9974393407750968,0.9972082120898189,0.0016205934309775406,0.9596363776231099,0.9976944355554346,0.9954680479092928,0.0014823336438266152,0.9600005849582322
200,0.996066530365225,0.9957627882277882,0.002481568290572143,0.9493204680157059,0.9963685598200201,0.9947885456563066,0.0026232569589007522,0.9568678340764446
